duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,attack_label,target
0,tcp,private,S0,414,55,0,0,0,2,0,0,440,497,0.9214190992506243,17,217,back,1
0,tcp,private,S0,160,88,0,0,0,3,0,0,255,270,0.96376278609727,33,238,back,1
1,tcp,private,SF,247,80,1,0,0,1,0,0,39,104,0.08636015315531785,17,145,land,1
0,udp,domain_u,SF,133,78,0,0,0,3,3,0,37,115,0.0344500938253393,23,173,warezclient,1
1,tcp,private,S0,525,73,0,0,0,3,6,0,467,267,0.814773680065112,78,253,neptune,1
0,tcp,other,RSTO,589,33,0,0,0,0,4,0,337,222,0.7929011741165012,72,251,neptune,1
0,tcp,private,S0,270,43,0,3,0,2,0,0,371,375,0.7517966960754119,97,226,teardrop,1
0,icmp,smtp,REJ,224,6,0,0,0,3,0,0,419,214,0.9923900471152816,5,209,smurf,1
0,icmp,private,S0,120,50,0,4,0,1,0,1,414,500,0.858389218784511,7,231,pod,1
0,icmp,domain_u,S0,462,24,0,1,0,3,0,0,475,457,0.7997261394502382,65,226,teardrop,1
0,icmp,domain_u,SF,239,27,1,0,0,3,0,0,38,67,0.04781978421639854,8,7,land,1
3,udp,other,SF,28167,34174,0,0,0,24,0,1,81,102,0.09119428886492201,68,198,normal,0
0,icmp,ssh,REJ,48874,24421,0,0,0,3,0,1,48,75,0.053633192762117275,46,133,normal,0
11,tcp,http,SH,12383,37048,0,0,0,9,0,1,13,42,0.028749612978110725,43,78,normal,0
0,icmp,http,REJ,447,54,0,0,0,1,0,0,482,216,0.9925738975361497,88,205,smurf,1
6,udp,other,SF,311,16748,0,0,0,2,0,1,57,131,0.08675784167037977,88,29,normal,0
0,udp,smtp,S0,161,55,0,0,0,2,4,0,494,359,0.8296155405752704,13,208,neptune,1
0,udp,smtp,REJ,302,91,0,0,0,1,6,0,288,327,0.7938654381791682,50,222,neptune,1
0,udp,ftp,SF,56859,44325,0,0,0,19,0,1,87,119,0.08546316319012635,51,111,normal,0
0,icmp,private,REJ,29,28,0,0,0,2,0,0,274,221,0.9047584726158974,82,228,smurf,1
1,tcp,dns,SF,40613,17795,0,0,0,28,0,1,35,19,0.057631977044668256,45,138,normal,0
1,udp,other,S0,54958,36127,0,0,0,19,0,1,82,148,0.027951353760514223,28,50,normal,0
0,udp,smtp,S0,387,76,0,0,0,0,0,0,424,232,0.7849542046551414,36,248,back,1
0,udp,other,SF,51852,1695,0,0,0,13,0,1,67,135,0.06535961184473452,14,129,normal,0
7,tcp,http,RSTO,8804,59336,0,0,0,6,0,1,31,60,0.08248654198523465,29,48,normal,0
1,udp,private,RSTO,37,2,0,0,0,0,1,1,440,274,0.9737903880131502,4,249,neptune,1
1,icmp,other,S0,287,77,0,1,0,3,0,0,411,431,0.9647898804552091,93,249,teardrop,1
4,tcp,smtp,RSTO,29831,35387,0,0,0,1,0,1,6,13,0.13677727490515607,79,149,normal,0
0,icmp,private,S0,66,86,0,0,0,1,0,0,276,329,0.7815390179587616,20,253,smurf,1
0,tcp,http,SF,24961,12119,0,0,0,2,0,1,91,60,0.015574731666580181,39,104,normal,0
7,icmp,other,SF,9968,40652,0,0,0,11,0,1,92,89,0.13530642605787002,33,141,normal,0
0,tcp,private,S0,119,49,0,0,0,1,1,1,262,221,0.9665650333070916,17,214,neptune,1
0,tcp,other,S0,400,20,0,0,0,1,2,0,293,380,0.8068626211153088,46,222,neptune,1
3,icmp,private,S0,399,47,0,0,0,3,0,0,330,460,0.9052227700201284,27,251,smurf,1
0,icmp,smtp,REJ,522,57,0,2,0,4,0,0,496,282,0.7647589577629366,35,233,pod,1
0,tcp,http,SF,13,30,0,0,0,1,0,0,290,7,0.07311327643953829,222,36,portsweep,1
1,tcp,domain_u,S0,545,6,0,0,0,3,1,0,365,316,0.8368638795543915,85,200,neptune,1
2,icmp,http,SF,45610,3640,0,0,0,2,0,1,78,132,0.0070357814367155765,38,91,normal,0
1,udp,private,S0,468,35,0,4,0,1,0,0,207,463,0.9594103462325135,86,251,teardrop,1
11,tcp,other,SF,47666,54624,0,0,0,23,0,1,19,65,0.11667894511602495,57,11,normal,0
1,icmp,other,REJ,169,85,0,0,0,0,6,1,287,490,0.8651722511562778,65,210,neptune,1
4,udp,http,SF,21987,50109,0,0,0,8,0,1,27,90,0.02288831228726093,32,10,normal,0
13,tcp,http,SF,24811,44525,0,0,0,29,0,1,50,76,0.09259528987342161,8,166,normal,0
0,tcp,other,SF,317,55,0,0,0,0,0,0,411,13,0.05018010148021245,201,81,portsweep,1
0,tcp,domain_u,S0,353,84,0,0,0,1,0,0,332,358,0.9234039436715661,22,212,back,1
0,icmp,http,S0,210,60,0,2,1,1,0,0,257,424,0.9960897545331098,13,253,pod,1
0,tcp,http,S0,454,76,0,0,0,0,5,0,355,339,0.8620058411152536,58,250,neptune,1
15,tcp,ssh,SF,39293,57991,0,0,0,15,0,1,51,95,0.101272667320358,70,20,normal,0
0,udp,http,SF,55966,52103,0,0,0,19,0,1,66,46,0.14916646310696233,55,34,normal,0
4,tcp,other,SF,6131,31628,0,0,0,20,0,1,45,114,0.026540602006747478,59,60,normal,0
0,udp,http,REJ,560,76,0,0,1,0,1,1,322,295,0.9947581698572266,39,246,neptune,1
0,icmp,private,RSTO,566,97,0,4,0,3,0,0,334,477,0.9730501295431302,93,249,pod,1
1,icmp,private,REJ,66,95,0,3,0,1,0,0,289,449,0.9065999901111021,21,206,pod,1
33,udp,other,SH,603,2589,0,0,0,19,0,1,28,98,0.09368099311504241,43,47,normal,0
0,tcp,domain_u,SF,106,95,0,0,0,3,0,0,385,142,0.1488138740559566,228,148,portsweep,1
0,tcp,smtp,RSTO,25,44,0,5,0,3,0,0,282,399,0.8965677110345165,67,253,teardrop,1
0,icmp,http,REJ,65,68,0,0,0,4,0,0,273,446,0.9341550595302279,90,222,smurf,1
0,icmp,http,RSTO,413,98,0,0,0,1,0,0,383,500,0.9271447486971598,50,206,smurf,1
0,icmp,http,S0,499,67,0,0,0,4,1,0,309,337,0.8250776147939309,57,235,neptune,1
3,tcp,ssh,S0,30141,33258,0,0,0,2,0,0,92,100,0.04442294042227374,5,195,normal,0
1,tcp,http,SF,27815,57715,0,0,0,10,0,1,17,128,0.0860253570237287,77,40,normal,0
0,icmp,smtp,S0,458,74,0,5,0,1,0,1,461,472,0.7924598430904155,53,203,teardrop,1
0,tcp,dns,SF,59666,16884,0,0,0,8,0,1,47,83,0.13262163210143765,97,152,normal,0
1,udp,http,REJ,58716,57467,0,0,0,2,0,1,69,106,0.14399604002968802,1,112,normal,0
16,tcp,other,SF,6749,15195,0,0,0,23,0,1,19,106,0.10203101691357391,6,79,normal,0
14,udp,http,SF,22730,7632,0,0,1,8,0,1,98,55,0.10051337131112079,91,125,normal,0
0,tcp,smtp,S0,530,28,0,0,0,3,0,1,505,428,0.9779577788826159,77,243,back,1
0,icmp,smtp,REJ,409,86,0,3,0,3,0,1,438,250,0.8266535790173125,67,255,pod,1
0,tcp,domain_u,S0,149,47,0,0,0,1,1,1,333,495,0.9056694049634864,17,208,neptune,1
0,tcp,other,SF,51939,27790,0,0,1,12,0,0,25,127,0.017747444095881793,78,113,normal,0
0,udp,private,S0,73,41,0,0,0,1,6,0,501,484,0.8506988279719581,83,207,neptune,1
0,tcp,other,RSTO,437,5,0,0,0,0,2,0,295,226,0.8654882148634333,73,201,neptune,1
0,tcp,ftp,SF,48642,1946,0,0,0,29,0,1,86,130,0.03549967570591067,78,39,normal,0
0,tcp,other,RSTO,350,80,0,0,0,0,2,0,236,380,0.9555326135256552,40,220,neptune,1
16,udp,other,SF,12570,9070,0,0,0,0,0,1,93,42,0.07145639560964971,1,73,normal,0
0,icmp,private,S0,404,51,0,0,0,4,0,0,301,386,0.8740338670249831,81,216,smurf,1
0,icmp,domain_u,S0,422,60,0,0,0,2,0,0,427,468,0.9459921677728013,71,212,smurf,1
1,tcp,http,SF,14793,10644,0,0,0,5,0,1,17,69,0.09267330851143966,13,56,normal,0
2,tcp,other,SF,26359,543,0,0,0,7,0,1,36,148,0.02119823842767735,95,24,normal,0
0,icmp,private,REJ,32,22,0,0,0,3,0,0,240,462,0.879461045989285,83,213,smurf,1
0,tcp,domain_u,S0,427,18,0,0,0,0,3,1,247,204,0.9494722784201983,45,214,neptune,1
0,tcp,other,REJ,334,96,0,0,0,3,0,0,457,455,0.909501408202929,57,248,back,1
0,icmp,domain_u,REJ,454,69,0,3,0,4,0,0,351,462,0.9282084080163887,15,202,pod,1
3,icmp,ssh,S0,33615,47637,0,0,0,18,0,1,6,89,0.044002167760984735,29,44,normal,0
3,tcp,other,REJ,19738,23820,0,0,0,29,0,1,9,132,0.0017963130250522874,48,165,normal,0
0,icmp,http,RSTO,514,18,0,0,0,0,0,1,389,376,0.878617414720844,61,244,smurf,1
0,tcp,ftp,SF,3688,55163,0,0,0,5,0,1,72,62,0.14193178462281636,87,11,normal,0
0,icmp,domain_u,S0,120,21,0,0,0,3,0,0,365,471,0.969799624986439,23,254,smurf,1
0,tcp,private,S0,149,2,0,0,0,2,2,1,52,129,0.14976665870875283,68,93,warezclient,1
0,icmp,private,S0,152,4,0,0,0,0,0,0,224,508,0.8593967924385746,80,209,smurf,1
4,udp,other,SF,21540,19944,0,0,0,19,0,1,70,37,0.09564888264915844,50,55,normal,0
1,icmp,domain_u,S0,573,66,0,0,0,0,0,0,235,472,0.9913739881144873,52,243,smurf,1
1,tcp,private,S0,62,59,0,0,0,1,5,1,371,316,0.9427547125911502,57,245,neptune,1
1,tcp,other,S0,292,38,0,0,0,3,2,0,451,386,0.7706950615075765,40,202,neptune,1
0,udp,smtp,SF,67,27,0,0,0,4,4,0,75,144,0.13403787016893456,22,48,warezclient,1
23,tcp,dns,SF,47106,11614,0,0,0,18,0,1,5,2,0.03046450040864892,32,176,normal,0
0,udp,other,SF,453,21,0,0,1,2,0,0,234,130,0.02389192209483158,209,50,portsweep,1
0,tcp,private,SF,557,44,1,0,0,4,0,0,80,58,0.02683723831717137,66,89,land,1
7,tcp,http,SF,33610,53428,0,0,0,4,0,1,76,17,0.11696949661088704,61,114,normal,0
0,tcp,http,RSTO,59089,55311,0,0,0,23,0,1,30,7,0.12951968536579395,41,25,normal,0
2,tcp,http,SF,59970,9765,0,0,0,19,0,1,25,114,0.006054255199376707,27,60,normal,0
2,tcp,ftp,S0,46990,25403,0,0,0,10,0,1,76,62,0.02228553431911265,43,83,normal,0
2,udp,dns,SF,1016,2895,0,0,0,19,0,1,67,145,0.0004918151805120119,18,19,normal,0
0,icmp,domain_u,S0,213,7,0,2,0,0,0,0,341,491,0.8048107927598944,29,219,pod,1
3,tcp,ftp,SF,35159,29236,0,0,0,25,0,1,53,64,0.013478343378143187,29,71,normal,0
7,udp,smtp,RSTO,22510,877,0,0,0,12,0,1,68,43,0.044204041285057595,72,144,normal,0
0,udp,other,S0,192,24,0,0,0,1,0,0,227,263,0.8935215447996844,15,252,back,1
2,udp,other,SF,58407,6011,0,0,0,2,0,1,50,26,0.09931139012065729,85,33,normal,0
0,udp,domain_u,S0,73,76,0,0,0,0,0,0,400,377,0.8518427062323132,67,210,back,1
1,tcp,other,SF,11983,3601,0,0,0,25,0,1,32,26,0.09913529026454487,86,13,normal,0
1,udp,smtp,REJ,7759,48166,0,0,1,1,0,1,85,70,8.992036079314424e-05,76,146,normal,0
0,icmp,other,S0,85,70,0,4,0,2,0,0,335,310,0.866471504227109,3,203,pod,1
0,icmp,private,RSTO,57,85,0,0,0,0,0,0,328,463,0.9699384008580999,37,246,smurf,1
0,udp,private,SF,416,96,1,0,0,3,0,0,66,59,0.0626387982165817,19,71,land,1
1,icmp,domain_u,S0,280,45,0,1,0,4,0,1,388,445,0.7643086682654857,39,217,teardrop,1
0,udp,private,S0,207,37,0,0,0,0,0,0,366,442,0.9945459358684303,43,217,back,1
2,tcp,other,SF,41688,9668,0,0,0,14,0,1,27,70,0.0254199253127848,20,142,normal,0
17,tcp,smtp,SF,37030,41575,0,0,0,2,0,1,91,23,0.09986433549265006,40,32,normal,0
1,tcp,domain_u,S0,594,21,0,1,0,3,0,0,395,380,0.8353429311895942,88,254,teardrop,1
1,udp,other,RSTO,51,26,0,0,0,4,0,1,428,228,0.9245414996993093,75,218,back,1
1,tcp,http,RSTO,16,62,0,0,0,4,0,0,464,126,0.00373517641403715,207,32,ipsweep,1
0,udp,private,RSTO,418,26,0,0,0,2,6,0,208,215,0.8781108168462965,19,204,neptune,1
10,tcp,http,RSTO,7702,13064,0,0,0,20,0,1,11,61,0.004751068090627403,24,168,normal,0
0,udp,other,REJ,200,52,0,4,0,2,0,1,350,443,0.9127630721568689,60,239,teardrop,1
6,icmp,http,S0,58099,2212,0,0,0,4,0,0,7,35,0.0006117535797046936,7,163,normal,0
0,tcp,private,SF,441,46,0,0,0,2,1,1,13,21,0.07384985374477922,1,12,warezclient,1
0,tcp,domain_u,REJ,501,49,0,0,0,3,0,0,377,467,0.9235615729413147,60,242,back,1
0,udp,private,S0,81,9,0,0,0,3,2,0,320,232,0.8657637825151574,66,229,neptune,1
0,tcp,other,REJ,79,27,0,5,0,1,0,0,242,240,0.7968725610021665,48,237,teardrop,1
0,udp,other,RSTO,188,36,0,5,1,2,0,0,329,248,0.8500274370753458,74,244,teardrop,1
1,tcp,dns,SF,37161,46196,0,0,0,27,0,1,4,5,0.0036869710232726727,84,51,normal,0
0,tcp,domain_u,REJ,155,96,1,0,0,4,0,0,43,120,0.1380063359085699,99,112,land,1
0,udp,http,S0,159,60,0,0,0,2,3,0,349,481,0.9736621191193432,49,211,neptune,1
0,tcp,domain_u,S0,593,50,0,0,0,3,0,1,310,401,0.9678918792909617,7,201,back,1
2,icmp,ftp,SF,45335,13634,0,0,0,23,0,1,73,112,0.12913258268554104,85,96,normal,0
0,tcp,private,SF,161,57,1,0,0,0,0,0,25,58,0.05316661339189216,48,76,land,1
16,udp,other,SF,44054,55363,0,0,0,11,0,1,73,81,0.08566015456548356,31,175,normal,0
2,tcp,smtp,RSTO,26545,49218,0,0,0,9,0,1,41,92,0.07401431735721459,51,43,normal,0
0,tcp,private,SF,207,18,1,0,0,3,0,0,83,26,0.08969014041864277,81,188,land,1
3,tcp,ftp,SF,36118,34611,0,0,0,5,0,1,12,20,0.026809525250539517,60,114,normal,0
5,udp,http,SF,20942,55050,0,0,0,27,0,1,35,83,0.05941736870804216,76,162,normal,0
0,tcp,private,SF,354,13,0,0,0,4,0,0,456,142,0.04430663433383891,254,79,portsweep,1
0,udp,other,SF,504,35,0,0,0,1,0,0,466,122,0.1164767479334061,220,159,portsweep,1
0,icmp,private,RSTO,403,6,0,0,0,0,0,0,207,470,0.8028479115171282,96,217,smurf,1
1,icmp,domain_u,S0,222,33,0,0,0,4,0,1,250,340,0.7928395548271815,79,204,smurf,1
0,udp,private,S0,399,49,0,0,0,1,5,1,486,472,0.7553519367655039,75,211,neptune,1
2,tcp,dns,SF,53402,25958,0,0,0,19,0,1,6,1,0.014516740469399136,67,191,normal,0
1,tcp,other,SF,26940,53599,0,0,1,11,0,1,31,126,0.06962135438323312,57,188,normal,0
0,icmp,domain_u,REJ,31,32,0,5,0,1,0,0,290,402,0.8985662407246041,95,228,pod,1
0,tcp,other,REJ,488,13,0,4,1,4,0,0,484,298,0.9253884311496972,24,213,teardrop,1
0,tcp,other,RSTO,287,88,0,4,0,1,0,0,435,269,0.8776633563752642,23,211,teardrop,1
0,udp,other,S0,436,27,0,4,1,0,0,0,281,379,0.8834224372441403,92,213,teardrop,1
18,tcp,smtp,SF,41028,37397,0,0,0,2,0,1,6,88,0.07031476017556666,71,196,normal,0
0,udp,http,REJ,436,93,0,0,0,2,1,0,363,218,0.8911340576755178,32,202,neptune,1
2,icmp,other,RSTO,18530,59036,0,0,0,19,0,1,98,72,0.06570944580048181,94,130,normal,0
0,tcp,http,S0,440,23,0,0,0,4,6,1,237,203,0.7811292561556153,71,252,neptune,1
0,tcp,http,RSTO,492,3,0,0,0,0,5,0,468,205,0.9565760588152203,99,203,neptune,1
0,tcp,http,SF,244,77,1,0,0,3,0,0,52,3,0.07018339195777194,49,131,land,1
5,udp,http,SF,14023,29677,0,0,0,16,0,1,83,39,0.11087305562191459,46,20,normal,0
6,tcp,http,SF,16783,4734,0,0,0,13,0,1,91,16,0.03420368656435918,40,104,normal,0
4,tcp,other,SH,51729,22824,0,0,0,19,0,0,67,65,0.08724980448365428,74,151,normal,0
0,icmp,http,REJ,185,23,0,3,0,3,0,1,430,268,0.8493281302323583,53,240,teardrop,1
0,icmp,private,S0,161,89,0,0,0,4,0,0,277,382,0.8479040885084145,62,222,smurf,1
0,udp,other,SF,49942,57810,0,0,0,25,0,1,51,17,0.07829546495799818,3,130,normal,0
4,tcp,ssh,SF,6398,38986,0,0,0,3,0,1,21,21,0.12891988810468874,2,33,normal,0
0,icmp,private,RSTO,471,86,0,2,0,1,0,1,507,327,0.9567626227553492,54,221,pod,1
1,udp,http,SF,54692,9950,0,0,0,9,0,1,27,62,0.04282907177523091,51,109,normal,0
0,tcp,private,REJ,544,99,0,0,0,4,0,1,433,426,0.9618424669152353,99,252,back,1
0,icmp,private,S0,412,36,0,1,0,0,0,0,432,320,0.9796344475384442,46,226,pod,1
9,tcp,http,RSTO,26879,26944,0,0,0,4,0,0,41,92,0.013834503988389058,95,25,normal,0
3,udp,http,REJ,57483,23152,0,0,0,5,0,1,53,76,0.08554020698394324,19,186,normal,0
0,tcp,private,REJ,68,19,0,0,0,3,0,0,325,144,0.10413264448659618,212,144,ipsweep,1
0,tcp,http,SF,12548,7622,0,0,0,4,0,1,90,89,0.13268050769979692,19,157,normal,0
15,tcp,ssh,SF,43324,29514,0,0,0,23,0,0,85,82,0.03203635303429409,21,126,normal,0
0,tcp,other,S0,279,89,0,0,0,2,0,0,443,347,0.9352322591271832,27,220,back,1
0,tcp,private,SH,565,10,0,0,0,2,2,1,68,70,0.008758663745970225,21,87,warezclient,1
0,tcp,other,SF,532,54,0,0,0,2,0,1,360,146,0.024618791282258887,222,125,ipsweep,1
0,tcp,smtp,S0,553,83,0,2,0,1,0,0,330,207,0.9745323423852358,55,201,teardrop,1
3,tcp,smtp,SF,50137,51898,0,0,0,17,0,1,55,29,0.1407649416445076,29,15,normal,0
0,tcp,other,SF,24659,28294,0,0,0,3,0,1,68,33,0.006198557373755203,33,61,normal,0
0,tcp,smtp,REJ,395,57,0,5,0,1,0,0,443,231,0.8498166789996822,75,255,teardrop,1
1,icmp,domain_u,REJ,569,99,0,0,0,4,0,1,432,431,0.9543408489324368,10,241,smurf,1
0,icmp,private,S0,427,43,0,0,0,0,2,0,233,243,0.7638815797517511,21,230,neptune,1
1,tcp,domain_u,SF,143,76,1,0,0,0,0,0,9,133,0.09349726470189372,17,21,land,1
6,tcp,ssh,SF,20368,24898,0,0,0,7,0,1,24,59,0.0774841845704269,58,144,normal,0
0,tcp,http,S0,34,75,0,0,0,2,5,0,436,434,0.9426745972290855,63,207,neptune,1
2,udp,http,SF,34245,3498,0,0,0,23,0,1,7,146,0.09239590035432971,62,11,normal,0
0,tcp,other,S0,525,33,0,0,0,0,2,1,280,385,0.7621996764218151,74,240,neptune,1
18,udp,http,SF,3165,27191,0,0,0,12,0,0,66,134,0.10978665668707224,93,12,normal,0
15,tcp,ftp,SF,32638,37521,0,0,0,3,0,1,28,99,0.10683442958945343,6,31,normal,0
8,tcp,smtp,SF,8693,14718,0,0,0,21,0,1,43,11,0.050673516616500276,10,15,normal,0
0,icmp,http,S0,487,37,0,0,0,2,0,0,376,326,0.9782203691741848,46,208,smurf,1
1,tcp,private,S0,495,99,0,2,0,1,0,0,506,301,0.8515338298335453,71,215,teardrop,1
1,icmp,private,S0,375,55,0,0,0,3,0,1,439,429,0.904196715641562,11,241,smurf,1
0,udp,smtp,REJ,490,64,0,0,0,0,0,1,490,8,0.0317302145446507,202,143,portsweep,1
3,tcp,http,SF,19799,15567,0,0,0,13,0,1,17,67,0.0473577892029525,58,104,normal,0
7,udp,http,SF,28091,39040,0,0,0,8,0,1,95,143,0.03276080721955187,38,6,normal,0
0,tcp,domain_u,SF,353,20,1,0,0,1,0,0,17,117,0.1483490904474819,23,17,land,1
9,udp,ftp,S0,45674,27547,0,0,0,8,0,1,31,81,0.09173659591983734,46,28,normal,0
0,udp,smtp,SF,403,88,0,0,0,1,0,0,341,126,0.10116287212750003,219,83,portsweep,1
5,tcp,http,S0,33825,20725,0,0,0,0,0,1,10,92,0.09564510231220813,89,188,normal,0
0,udp,domain_u,SF,402,88,0,0,0,0,0,0,323,51,0.004284563879491304,233,2,portsweep,1
0,tcp,http,SF,17924,37656,0,0,0,6,0,1,27,112,0.10777474739964531,92,144,normal,0
0,tcp,private,SF,523,35,1,0,0,4,0,1,75,145,0.11684734927877696,9,17,land,1
0,tcp,private,S0,393,15,0,0,0,0,2,1,211,407,0.9054012806004526,4,254,neptune,1
0,tcp,other,SF,582,77,0,0,0,3,0,0,269,20,0.08798392857200667,201,126,ipsweep,1
1,udp,smtp,SF,25593,50550,0,0,0,7,0,1,69,39,0.0041391305106582505,69,136,normal,0
0,icmp,other,S0,10,23,0,0,0,4,0,0,255,330,0.9209799053733314,77,255,smurf,1
0,icmp,private,SF,224,71,0,0,0,1,0,1,204,99,0.02882358041500613,226,87,portsweep,1
0,tcp,http,REJ,316,90,0,0,0,4,2,0,261,472,0.8077969148881023,15,235,neptune,1
0,icmp,private,REJ,421,38,0,0,0,3,0,0,302,466,0.783746162098178,59,250,smurf,1
0,icmp,http,S0,272,63,0,2,0,0,0,1,323,245,0.9529215563510172,85,216,pod,1
0,tcp,http,RSTO,53,76,0,0,0,3,1,1,489,262,0.8702391151837916,20,206,neptune,1
0,icmp,domain_u,REJ,172,28,0,0,0,2,0,0,323,403,0.8458373209109888,68,243,smurf,1
0,icmp,private,S0,246,30,0,0,0,4,0,1,317,496,0.9374869597798738,91,243,smurf,1
0,udp,other,REJ,158,62,1,0,0,1,0,0,75,4,0.08502932604572194,54,4,land,1
1,udp,http,SF,33548,57607,0,0,0,11,0,1,32,103,0.0963327693252667,13,141,normal,0
5,tcp,dns,SF,26817,27102,0,0,0,6,0,1,59,129,0.04655708942683863,9,88,normal,0
0,tcp,private,SH,275,9,0,0,0,0,0,0,208,81,0.010265804950934975,237,124,portsweep,1
0,udp,domain_u,SF,584,55,1,0,1,2,0,0,92,71,0.07104389800260881,24,160,land,1
0,tcp,private,S0,42,59,0,0,0,0,2,1,437,401,0.755256858888647,28,234,neptune,1
0,icmp,http,REJ,193,42,0,0,0,4,0,0,488,234,0.7756635667626032,7,233,smurf,1
4,tcp,http,SF,31966,51026,0,0,0,20,0,1,34,36,0.0006683397891615039,48,136,normal,0
1,tcp,smtp,SF,54725,58048,0,0,0,11,0,1,60,21,0.11951747825696091,15,152,normal,0
0,tcp,http,REJ,249,33,0,0,0,1,1,0,377,409,0.8707044610587117,17,255,neptune,1
2,udp,other,RSTO,30571,4544,0,0,0,8,0,1,60,34,0.12758686849198547,51,102,normal,0
0,icmp,domain_u,REJ,295,18,0,0,0,1,0,0,483,345,0.9111396954850048,73,231,smurf,1
10,tcp,http,SF,31612,6156,0,0,0,25,0,0,66,100,0.13072686492045174,98,108,normal,0
0,tcp,other,SF,288,87,0,0,1,3,0,0,385,31,0.13708867844027692,251,144,portsweep,1
0,udp,domain_u,SF,536,24,0,0,0,3,0,0,454,12,0.08711193628491744,210,106,ipsweep,1
0,icmp,domain_u,RSTO,255,67,0,5,0,2,0,1,307,367,0.9821826367178065,34,208,pod,1
0,udp,private,REJ,520,87,0,0,0,0,2,0,448,256,0.7840837480980906,6,224,neptune,1
1,tcp,http,SH,431,56913,0,0,1,4,0,1,83,122,0.05243026160571461,76,172,normal,0
0,icmp,private,RSTO,118,96,0,0,0,2,0,0,345,304,0.7596282523575771,8,211,back,1
0,icmp,domain_u,REJ,90,27,0,3,0,3,0,0,226,490,0.8709918633378261,27,202,pod,1
1,udp,dns,SF,37697,3057,0,0,0,14,0,1,93,88,0.06427658659796896,78,185,normal,0
0,udp,smtp,REJ,115,98,0,0,0,1,5,1,11,80,0.11351650317056294,86,72,warezclient,1
0,tcp,http,S0,533,23,0,0,0,0,0,1,241,266,0.9765774212644456,70,221,back,1
0,tcp,http,SF,348,43,0,0,1,1,1,0,91,38,0.040086186622661946,93,192,warezclient,1
0,icmp,other,REJ,566,1,0,3,0,3,0,0,361,351,0.7769865360767508,6,254,pod,1
0,icmp,private,S0,475,22,0,0,0,2,0,0,260,456,0.9429269453936897,46,211,smurf,1
0,udp,private,S0,444,96,0,0,0,1,2,0,346,377,0.8593031120825638,45,201,neptune,1
0,udp,domain_u,SF,107,77,0,0,0,3,3,0,91,131,0.02118338690193156,40,190,warezclient,1
0,udp,smtp,SF,588,61,1,0,0,1,0,0,64,79,0.10632036577077923,4,170,land,1
0,tcp,ssh,SF,25472,36494,0,0,0,21,0,1,27,113,0.017540574795718238,40,116,normal,0
7,tcp,ftp,REJ,16890,11833,0,0,0,25,0,1,40,97,0.03295874374059961,24,68,normal,0
8,tcp,http,SF,43183,26177,0,0,0,16,0,0,96,52,0.07137174082155791,64,64,normal,0
0,tcp,domain_u,RSTO,458,3,0,0,0,0,0,0,282,349,0.7902170698229273,50,235,back,1
0,tcp,private,SF,497,83,0,0,0,4,0,1,290,48,0.11726337790129629,215,141,ipsweep,1
5,tcp,ftp,S0,48226,54866,0,0,0,22,0,1,96,84,0.01521913765907034,19,169,normal,0
0,icmp,domain_u,S0,120,58,0,0,0,1,0,1,374,408,0.7604836841806167,59,210,smurf,1
4,icmp,dns,SF,24239,9767,0,0,0,22,0,0,99,148,0.1237682060694435,19,102,normal,0
1,tcp,private,REJ,160,0,0,0,0,4,0,1,290,98,0.07466802976459445,215,58,portsweep,1
0,udp,private,S0,217,68,0,0,0,2,0,0,341,327,0.9464619055272199,38,208,back,1
0,tcp,other,S0,574,13,0,0,0,4,0,0,455,427,0.7507753594840746,21,230,back,1
0,tcp,http,S0,399,93,0,0,0,1,4,1,286,458,0.9178344981165049,37,222,neptune,1
0,udp,private,S0,384,22,0,0,0,1,2,0,502,209,0.8435370585547171,87,248,neptune,1
0,udp,other,SF,57578,53326,0,0,0,0,0,1,99,111,0.1131465180567078,57,116,normal,0
2,tcp,other,SF,51469,45810,0,0,0,27,0,1,93,2,0.14586650268016882,47,195,normal,0
0,tcp,domain_u,SF,68,8,1,0,0,4,0,1,18,108,0.11335967466127683,81,83,land,1
0,tcp,private,REJ,123,97,0,0,0,3,0,0,455,333,0.9674811703040049,31,240,back,1
0,udp,domain_u,SF,376,30,0,0,0,4,0,0,225,48,0.1420254325409205,247,77,ipsweep,1
1,icmp,private,S0,295,60,0,0,0,2,0,0,473,44,0.014701556094909756,205,48,ipsweep,1
0,icmp,http,S0,357,44,0,0,0,0,0,1,363,364,0.8539957485550137,99,247,smurf,1
0,tcp,domain_u,RSTO,524,6,0,2,0,0,0,0,421,417,0.9640360454248732,9,204,teardrop,1
0,icmp,domain_u,SF,67,56,0,0,0,0,2,1,19,22,0.08270344601614457,47,61,warezclient,1
0,tcp,domain_u,S0,269,63,0,0,0,3,0,1,261,343,0.8871596393535068,61,222,back,1
10,udp,http,SF,38471,42485,0,0,0,11,0,1,3,104,0.030009808663130508,76,185,normal,0
0,tcp,domain_u,REJ,61,5,0,0,0,2,2,0,337,315,0.888511268698305,9,246,neptune,1
3,tcp,dns,SF,40573,29937,0,0,0,18,0,0,66,76,0.09551415041944057,47,4,normal,0
0,tcp,domain_u,SF,25,33,0,0,0,2,0,1,306,66,0.11380269536469467,238,163,portsweep,1
